search_term	match_term	match_type	gene	drug	interaction_types	sources	pmids
HSP90AA1	HSP90AA1	Definite	HSP90AA1	CHEMBL548615	""	DTC	""
HSP90AA1	HSP90AA1	Definite	HSP90AA1	TETRACYCLINE	""	DTC	""
HSP90AA1	HSP90AA1	Definite	HSP90AA1	SULCONAZOLE NITRATE	""	DTC	""
HSP90AA1	HSP90AA1	Definite	HSP90AA1	CHLOROXINE	""	DTC	""
HSP90AA1	HSP90AA1	Definite	HSP90AA1	PHENANTHROLINE	""	DTC	""
HSP90AA1	HSP90AA1	Definite	HSP90AA1	PYRITHIONE	""	DTC	""
HSP90AA1	HSP90AA1	Definite	HSP90AA1	CHEMBL1439833	""	DTC	""
HSP90AA1	HSP90AA1	Definite	HSP90AA1	TRICLABENDAZOLE	""	DTC	""
HSP90AA1	HSP90AA1	Definite	HSP90AA1	CHEMBL588804	""	DTC	""
HSP90AA1	HSP90AA1	Definite	HSP90AA1	XL-888	inhibitor	TdgClinicalTrial|CancerCommons	""
HSP90AA1	HSP90AA1	Definite	HSP90AA1	KEPONE	""	DTC	""
HSP90AA1	HSP90AA1	Definite	HSP90AA1	CHEMBL578944	""	DTC	""
HSP90AA1	HSP90AA1	Definite	HSP90AA1	CHEMBL528694	""	DTC	""
LPL	LPL	Definite	LPL	INSULIN	""	NCI	8727949|15202783
LPL	LPL	Definite	LPL	NADOLOL	""	NCI	1681747
LPL	LPL	Definite	LPL	ASPARAGINASE	""	NCI	9264396
LPL	LPL	Definite	LPL	INOSITOL	""	NCI	8063863
LPL	LPL	Definite	LPL	ADRIAMYCIN	""	NCI	10831167
LPL	LPL	Definite	LPL	LOVASTATIN	""	NCI	8663292
LPL	LPL	Definite	LPL	TRIAMCINOLONE	""	NCI	4077022
LPL	LPL	Definite	LPL	ORLISTAT	""	TdgClinicalTrial	""
LPL	LPL	Definite	LPL	IBROLIPIM	""	TTD	""
LPL	LPL	Definite	LPL	ACARBOSE	""	NCI	8886823
LPL	LPL	Definite	LPL	FENOFIBRATE	""	PharmGKB	19207029
LPL	LPL	Definite	LPL	DIAZOXIDE	""	NCI	14499880
LPL	LPL	Definite	LPL	LABETALOL	""	NCI	4050551
LPL	LPL	Definite	LPL	RESERPINE	""	NCI	7282227
LPL	LPL	Definite	LPL	PRAVASTATIN	""	PharmGKB	16103896
LPL	LPL	Definite	LPL	ISOTRETINOIN	""	NCI	2931603
LPL	LPL	Definite	LPL	GEMFIBROZIL	""	TTD	""
LPL	LPL	Definite	LPL	CLOFIBRATE	""	TTD	""
SERPINA1	SERPINA1	Definite	SERPINA1	.ALPHA.1-PROTEINASE INHIBITOR HUMAN	""	TTD	""
SERPINA1	SERPINA1	Definite	SERPINA1	IGMESINE	""	TTD	""
ERCC2	ERCC2	Definite	ERCC2	LEUCOVORIN	""	PharmGKB	20385995|20078613|18267032
ERCC2	ERCC2	Definite	ERCC2	CISPLATIN	""	NCI|CGI|CIViC|PharmGKB|OncoKB	12839662|19434073|29662106|22188361|22026922|21449681
ERCC2	ERCC2	Definite	ERCC2	DOCETAXEL	""	PharmGKB	25495407
ERCC2	ERCC2	Definite	ERCC2	CARBOPLATIN	""	CIViC	19470925
ERCC2	ERCC2	Definite	ERCC2	OXALIPLATIN	""	PharmGKB	29662106|22188361|22026922|21449681|20385995|20078613|19434073|18267032
ERCC2	ERCC2	Definite	ERCC2	GEMCITABINE	""	PharmGKB	""
ERCC2	ERCC2	Definite	ERCC2	PLATINUM	""	PharmGKB	29662106|22188361|22026922|21449681|19434073
ERCC2	ERCC2	Definite	ERCC2	PACLITAXEL	""	CIViC	19470925
ERCC2	ERCC2	Definite	ERCC2	ETOPOSIDE	""	PharmGKB	""
ERCC2	ERCC2	Definite	ERCC2	BLEOMYCIN	""	PharmGKB	""
RUNX1	RUNX1	Definite	RUNX1	DOXORUBICIN	""	JAX-CKB	26552700
RUNX1	RUNX1	Definite	RUNX1	IMATINIB	""	NCI	15650049
RUNX1	RUNX1	Definite	RUNX1	DEPHOSTATIN	""	DTC	""
RUNX1	RUNX1	Definite	RUNX1	TAMOXIFEN CITRATE	""	DTC	""
RUNX1	RUNX1	Definite	RUNX1	DAUNORUBICIN	""	DTC	""
RUNX1	RUNX1	Definite	RUNX1	PHENANTHROLINE	""	DTC	""
RUNX1	RUNX1	Definite	RUNX1	CHEMBL1601846	""	DTC	""
RUNX1	RUNX1	Definite	RUNX1	TOLONIUM CHLORIDE	""	DTC	""
RUNX1	RUNX1	Definite	RUNX1	JUGLONE	""	DTC	""
RUNX1	RUNX1	Definite	RUNX1	CHEMBL260311	""	DTC	""
RUNX1	RUNX1	Definite	RUNX1	CYTARABINE HYDROCHLORIDE	""	DTC	""
RUNX1	RUNX1	Definite	RUNX1	CHEMBL313737	""	DTC	""
RUNX1	RUNX1	Definite	RUNX1	CHEMBL533226	""	DTC	""
RUNX1	RUNX1	Definite	RUNX1	PURPUROGALLIN	""	DTC	""
RUNX1	RUNX1	Definite	RUNX1	FUMARPROTOCETRARIC ACID	""	DTC	""
RUNX1	RUNX1	Definite	RUNX1	SHIKONIN	""	DTC	""
RUNX1	RUNX1	Definite	RUNX1	L-NOREPINEPHRINE	""	DTC	""
RUNX1	RUNX1	Definite	RUNX1	FUSARIC ACID	""	DTC	""
RUNX1	RUNX1	Definite	RUNX1	IRIGINOL HEXAACEATATE	""	DTC	""
RUNX1	RUNX1	Definite	RUNX1	CYTARABINE	""	CIViC	21343560
RUNX1	RUNX1	Definite	RUNX1	ERGOCORNINE	""	DTC	""
RUNX1	RUNX1	Definite	RUNX1	DIPYRIDYL	""	DTC	""
RUNX1	RUNX1	Definite	RUNX1	WEDELOLACTONE	""	DTC	""
RUNX1	RUNX1	Definite	RUNX1	ELLAGIC ACID	""	DTC	""
RUNX1	RUNX1	Definite	RUNX1	CETIRIZINE HYDROCHLORIDE	""	DTC	""
RUNX1	RUNX1	Definite	RUNX1	APOMORPHINE HYDROCHLORIDE HEMIHYDRATE	""	DTC	""
RUNX1	RUNX1	Definite	RUNX1	IRIGENOL	""	DTC	""
RUNX1	RUNX1	Definite	RUNX1	PYROGALLOL	""	DTC	""
RUNX1	RUNX1	Definite	RUNX1	CHEMBL1341830	""	DTC	""
RUNX1	RUNX1	Definite	RUNX1	ERGOCRYPTINE	""	DTC	""
RUNX1	RUNX1	Definite	RUNX1	QUINOLINIC ACID	""	DTC	""
RUNX1	RUNX1	Definite	RUNX1	HOMIDIUM BROMIDE	""	DTC	""
RUNX1	RUNX1	Definite	RUNX1	CHEMBL211670	""	DTC	""
RUNX1	RUNX1	Definite	RUNX1	DISULFIRAM	""	DTC	""
RUNX1	RUNX1	Definite	RUNX1	AURINTRICARBOXYLIC ACID	""	DTC	""
FN1	FN1	Definite	FN1	L19TNFA	""	ChemblInteractions	""
FN1	FN1	Definite	FN1	L19IL2	""	ChemblInteractions	""
FN1	FN1	Definite	FN1	OCRIPLASMIN	cleavage	ChemblInteractions|TTD	23193358
FN1	FN1	Definite	FN1	L19SIP 131I	""	ChemblInteractions	""
PGR	PGR	Definite	PGR	LEVONORGESTREL	modulator|agonist|binder	TdgClinicalTrial|ChemblInteractions|TEND|GuideToPharmacology|TTD	16157482|17484506|16084894|17531625|17077229|11752352
PGR	PGR	Definite	PGR	MEDROXYPROGESTERONE ACETATE	agonist	ChemblInteractions|NCI|GuideToPharmacology|TTD	12846422
PGR	PGR	Definite	PGR	NORGESTIMATE	agonist	TdgClinicalTrial|ChemblInteractions|TEND|TTD	1324557|8384965|17107221|11752352|7750291
PGR	PGR	Definite	PGR	ETONOGESTREL	agonist	TdgClinicalTrial|ChemblInteractions|TEND|TTD	11041225|15063480|10601100|11752352
PGR	PGR	Definite	PGR	NORELGESTROMIN	agonist	TdgClinicalTrial|ChemblInteractions	1324557|7750291|19962254|8384965|17107221
PGR	PGR	Definite	PGR	DROSPIRENONE	agonist	TdgClinicalTrial|ChemblInteractions|TEND	15493951|16157482|17000933|11024226|16291771|8922878|7625729
PGR	PGR	Definite	PGR	SIROLIMUS	""	NCI	1284044
PGR	PGR	Definite	PGR	MIFEPRISTONE	agonist|antagonist	TdgClinicalTrial|ChemblInteractions|TEND|GuideToPharmacology	10682471|10699595|11783365|10374120|11752352|10806733
PGR	PGR	Definite	PGR	CHEMBL2059711	""	DTC	24915879
PGR	PGR	Definite	PGR	DANAZOL	agonist	ChemblInteractions	8000225|17636649|18061638|2404115
PGR	PGR	Definite	PGR	TOREMIFENE	""	NCI	2147123
PGR	PGR	Definite	PGR	ETHYNODIOL DIACETATE	agonist	ChemblInteractions	858280|11752352|166800
PGR	PGR	Definite	PGR	GESTODENE	binder|activator	TdgClinicalTrial	15697108
PGR	PGR	Definite	PGR	EXEMESTANE	""	PharmGKB|FDA	""
PGR	PGR	Definite	PGR	NORETHINDRONE ACETATE	agonist	ChemblInteractions	""
PGR	PGR	Definite	PGR	OLAPARIB	""	PharmGKB|FDA	""
PGR	PGR	Definite	PGR	BUDESONIDE	agonist	GuideToPharmacology	""
PGR	PGR	Definite	PGR	NERATINIB	""	PharmGKB|FDA	""
PGR	PGR	Definite	PGR	MEGESTROL	""	TdgClinicalTrial|TEND|TTD	""
PGR	PGR	Definite	PGR	CHEMBL407848	antagonist	GuideToPharmacology	""
PGR	PGR	Definite	PGR	ONAPRISTONE	antagonist	ChemblInteractions|GuideToPharmacology|TTD	""
PGR	PGR	Definite	PGR	MEGESTROL ACETATE	agonist	ChemblInteractions	""
PGR	PGR	Definite	PGR	PROMEGESTONE	agonist	GuideToPharmacology	""
PGR	PGR	Definite	PGR	ABEMACICLIB	""	PharmGKB	""
PGR	PGR	Definite	PGR	TOSAGESTIN	""	TTD	""
PGR	PGR	Definite	PGR	ERIBULIN	""	PharmGKB|FDA	""
PGR	PGR	Definite	PGR	PROGESTOGEN	""	TdgClinicalTrial	""
PGR	PGR	Definite	PGR	VILAPRISAN	""	TTD	""
PGR	PGR	Definite	PGR	PROGESTERONE	agonist	DTC|TdgClinicalTrial|ChemblInteractions|TEND|GuideToPharmacology|TTD	9506743|17138644|17015480|17013809|17169175|17109827|21315613|30013421
PGR	PGR	Definite	PGR	ULIPRISTAL	modulator	TdgClinicalTrial|ChemblInteractions|TEND|TTD	23437846
PGR	PGR	Definite	PGR	NORETHINDRONE	agonist	TdgClinicalTrial|ChemblInteractions|TEND|GuideToPharmacology|TTD	15189034|16084894|11752352|10494488|15261304|7711211|15063480
PGR	PGR	Definite	PGR	TAMOXIFEN	""	ClearityFoundationBiomarkers|NCI|PharmGKB|FDA	3793272
PGR	PGR	Definite	PGR	DESOGESTREL	agonist	TdgClinicalTrial|ChemblInteractions|TEND|TTD	3139361|11041225|6645495|10601100|11752352|7750284
PGR	PGR	Definite	PGR	NORGESTREL	binder|agonist	TdgClinicalTrial|ChemblInteractions|TEND	11521119
PGR	PGR	Definite	PGR	TANAPROGET	agonist	GuideToPharmacology	10592235|15937332
PGR	PGR	Definite	PGR	DYDROGESTERONE	agonist	TdgClinicalTrial|ChemblInteractions|TEND|GuideToPharmacology|TTD	436795|16045524|6827166|11752352|15128769|8486204
PGR	PGR	Definite	PGR	DIENOGEST	agonist	TdgClinicalTrial	18061638
PGR	PGR	Definite	PGR	ASOPRISNIL	antagonist|modulator	ChemblInteractions|GuideToPharmacology	15714390|15857972
PGR	PGR	Definite	PGR	IXABEPILONE	""	PharmGKB|FDA	""
PGR	PGR	Definite	PGR	TELAPRISTONE ACETATE	modulator	ChemblInteractions	""
PGR	PGR	Definite	PGR	LONAPRISAN	antagonist	ChemblInteractions	""
PGR	PGR	Definite	PGR	ULIPRISTAL ACETATE	modulator	ChemblInteractions	""
PGR	PGR	Definite	PGR	PALBOCICLIB	""	PharmGKB	""
PGR	PGR	Definite	PGR	TRASTUZUMAB	""	PharmGKB|FDA	""
PGR	PGR	Definite	PGR	RIBOCICLIB	""	PharmGKB|FDA	""
PGR	PGR	Definite	PGR	FULVESTRANT	""	PharmGKB|FDA	""
PGR	PGR	Definite	PGR	GOSERELIN	""	PharmGKB|FDA	""
PGR	PGR	Definite	PGR	LAPATINIB	""	PharmGKB|FDA	""
PGR	PGR	Definite	PGR	NORETHYNODREL	agonist	ChemblInteractions	""
PGR	PGR	Definite	PGR	PF-05019702	antagonist	ChemblInteractions	""
PGR	PGR	Definite	PGR	LETROZOLE	""	ClearityFoundationBiomarkers|PharmGKB|FDA	""
PGR	PGR	Definite	PGR	HYDROXYPROGESTERONE CAPROATE	agonist	ChemblInteractions	""
PGR	PGR	Definite	PGR	DOCETAXEL	""	PharmGKB|FDA	""
PGR	PGR	Definite	PGR	PF-03882845	antagonist	GuideToPharmacology	""
PGR	PGR	Definite	PGR	PERTUZUMAB	""	PharmGKB|FDA	""
PGR	PGR	Definite	PGR	ANASTROZOLE	""	ClearityFoundationBiomarkers|PharmGKB|FDA	""
ALB	ALB	Definite	ALB	RALTITREXED	""	NCI	15025739
ALB	ALB	Definite	ALB	EPIGALOCATECHIN GALLATE	""	DTC	20598557
ALB	ALB	Definite	ALB	EPIGALLOCATECHIN	""	DTC	20598557
ALB	ALB	Definite	ALB	PYROGALLOL	""	DTC	20598557
ALB	ALB	Definite	ALB	AMODIAQUINE HYDROCHLORIDE	""	DTC	22658498
ALB	ALB	Definite	ALB	NAPROXEN	""	NCI	10682387
ALB	ALB	Definite	ALB	OLMESARTAN MEDOXOMIL	""	DTC	22086979
ALB	ALB	Definite	ALB	FLUCONAZOLE	""	DTC	25301772
ALB	ALB	Definite	ALB	[19F]-HALOPERIDOL	""	DTC	""
ALB	ALB	Definite	ALB	GADOFOSVESET	""	TTD	""
ALB	ALB	Definite	ALB	IODIPAMIDE	""	TTD	""
ALB	ALB	Definite	ALB	PHENYLBUTAZONE	""	DTC	20869876
ALB	ALB	Definite	ALB	DIAZEPAM	""	DTC	20869876
ALB	ALB	Definite	ALB	(-)-EPICATECHIN	""	DTC	20598557
ALB	ALB	Definite	ALB	DICLOFENAC	""	DTC	17560104
ALB	ALB	Definite	ALB	WARFARIN	""	DTC	17560104
ALB	ALB	Definite	ALB	CHEMBL1945287	""	DTC	21632244
ALB	ALB	Definite	ALB	EPICATECHIN GALLATE	""	DTC	20598557
ALB	ALB	Definite	ALB	COCHINCHINENIN C	""	DTC	25734332
ALB	ALB	Definite	ALB	EBSELEN	""	TTD	""
ALB	ALB	Definite	ALB	OXYPHENBUTAZONE	""	TTD	""
TLR9	TLR9	Definite	TLR9	CHLOROQUINE	inhibitor	DTC	19949061|16849519|15307186|15762869|14579285|16148144
TLR9	TLR9	Definite	TLR9	HYDROXYCHLOROQUINE	antagonist	TdgClinicalTrial|GuideToPharmacology	18220957|14579285
TLR9	TLR9	Definite	TLR9	GNKG-168	""	TTD	""
TLR9	TLR9	Definite	TLR9	LITENIMOD	""	TTD	""
TLR9	TLR9	Definite	TLR9	AGATOLIMOD SODIUM	agonist	ChemblInteractions	""
TLR9	TLR9	Definite	TLR9	EMD-1201081	""	TTD	""
TLR9	TLR9	Definite	TLR9	HYDROXYCHLOROQUINE SULFATE	antagonist	ChemblInteractions	""
TLR9	TLR9	Definite	TLR9	CHEMBL429095	""	DTC	""
TLR9	TLR9	Definite	TLR9	THIMEROSAL	""	DTC	""
TLR9	TLR9	Definite	TLR9	CHEMBL505670	""	DTC	""
TLR9	TLR9	Definite	TLR9	CHEMBL1520346	""	DTC	""
TLR9	TLR9	Definite	TLR9	AGATOLIMOD	inhibitor|agonist	TALC|TdgClinicalTrial|GuideToPharmacology	""
TLR9	TLR9	Definite	TLR9	LEFITOLIMOD	""	TTD	""
TLR9	TLR9	Definite	TLR9	DEMETHOXYCURCUMIN	""	DTC	""
TLR9	TLR9	Definite	TLR9	TILSOTOLIMOD	""	TTD	""
TLR9	TLR9	Definite	TLR9	ALEXIDINE HYDROCHLORIDE	""	DTC	""
CASP8	CASP8	Definite	CASP8	CHEMBL375563	""	DTC	17261067
CASP8	CASP8	Definite	CASP8	EMRICASAN	inhibitor	ChemblInteractions|GuideToPharmacology	""
CASP8	CASP8	Definite	CASP8	CONATUMUMAB	""	CIViC	26291055
CASP8	CASP8	Definite	CASP8	CHEMBL1210769	""	DTC	""
CASP8	CASP8	Definite	CASP8	NIVOCASAN	inhibitor	ChemblInteractions	""
MAPK8	MAPK8	Definite	MAPK8	OXYTOCIN	""	NCI	11566737
MAPK8	MAPK8	Definite	MAPK8	SB-202190	""	DTC	22951114
MAPK8	MAPK8	Definite	MAPK8	BCG VACCINE	""	NCI	14742634
MAPK8	MAPK8	Definite	MAPK8	DEXRAZOXANE	""	NCI	10487526
MAPK8	MAPK8	Definite	MAPK8	GEFITINIB	""	NCI	17205515
MAPK8	MAPK8	Definite	MAPK8	BEXAROTENE	""	NCI	17027148
MAPK8	MAPK8	Definite	MAPK8	2-METHOXYESTRADIOL	""	NCI	9647742
MAPK8	MAPK8	Definite	MAPK8	TAE-684	""	DTC	""
MAPK8	MAPK8	Definite	MAPK8	R-406	""	DTC	""
MAPK8	MAPK8	Definite	MAPK8	SP-600125	""	DTC	""
MAPK8	MAPK8	Definite	MAPK8	CI-1040	""	TTD	""
MAPK8	MAPK8	Definite	MAPK8	CHEMBL210618	""	DTC	""
MAPK8	MAPK8	Definite	MAPK8	PICTILISIB	""	DTC	""
MAPK8	MAPK8	Definite	MAPK8	DOVITINIB	""	DTC	""
MAPK8	MAPK8	Definite	MAPK8	CC-401	inhibitor	ChemblInteractions|TTD	""
MAPK8	MAPK8	Definite	MAPK8	IT-139	""	TTD	""
MAPK8	MAPK8	Definite	MAPK8	BRIMAPITIDE, C-TERMINAL ACID	""	TdgClinicalTrial|TTD	""
MAPK8	MAPK8	Definite	MAPK8	SB-203580	""	DTC	""
MAPK8	MAPK8	Definite	MAPK8	PALBOCICLIB	""	DTC	""
MAPK8	MAPK8	Definite	MAPK8	CHEMBL406845	""	DTC	""
MAPK8	MAPK8	Definite	MAPK8	SORAFENIB	""	PharmGKB	20124951
MAPK8	MAPK8	Definite	MAPK8	DOXYCYCLINE	""	NCI	16202406|15728539
MAPK8	MAPK8	Definite	MAPK8	PLATINUM	""	NCI	12181446
MAPK8	MAPK8	Definite	MAPK8	CARDAMOMIN	""	DTC	25959811
MAPK8	MAPK8	Definite	MAPK8	PRAZOSIN	""	NCI	12095132
MAPK8	MAPK8	Definite	MAPK8	VITAMIN E	""	NCI	16909121
MAPK8	MAPK8	Definite	MAPK8	BLEOMYCIN	""	NCI	16148050
MAPK8	MAPK8	Definite	MAPK8	RHAMNETIN	""	DTC	24397781
MAPK8	MAPK8	Definite	MAPK8	ENALAPRIL	""	NCI	16772709
MAPK8	MAPK8	Definite	MAPK8	HESPERADIN	inhibitor	DTC	19035792
MAPK8	MAPK8	Definite	MAPK8	HALICIN	inhibitor	GuideToPharmacology	""
MAPK8	MAPK8	Definite	MAPK8	CENISERTIB	""	DTC	""
MAPK8	MAPK8	Definite	MAPK8	PAMAPIMOD	inhibitor	GuideToPharmacology	""
MAPK8	MAPK8	Definite	MAPK8	TANZISERTIB	inhibitor	ChemblInteractions|GuideToPharmacology|TTD	""
MAPK8	MAPK8	Definite	MAPK8	GO-6976	""	DTC	""
MAPK8	MAPK8	Definite	MAPK8	R-1487	""	DTC	""
MAPK8	MAPK8	Definite	MAPK8	CYC-116	""	DTC	""
MAPK8	MAPK8	Definite	MAPK8	PAZOPANIB	""	DTC	""
MAPK8	MAPK8	Definite	MAPK8	JNJ-7706621	""	DTC	""
MAPK8	MAPK8	Definite	MAPK8	TAK-715	""	DTC	""
MAPK8	MAPK8	Definite	MAPK8	BENTAMAPIMOD	inhibitor	ChemblInteractions	""
MAPK8	MAPK8	Definite	MAPK8	PD-0166285	""	DTC	""
NAT2	NAT2	Definite	NAT2	ALCOHOL	""	NCI	12071337
NAT2	NAT2	Definite	NAT2	CYCLOPHOSPHAMIDE	""	NCI|PharmGKB	24533712|8774842
NAT2	NAT2	Definite	NAT2	THALIDOMIDE	""	PharmGKB	20038957
NAT2	NAT2	Definite	NAT2	SULFAPYRIDINE	""	PharmGKB	20040334|19560446|18167504
NAT2	NAT2	Definite	NAT2	ASPIRIN	""	NCI|PharmGKB	9839158|20602614
NAT2	NAT2	Definite	NAT2	DOCETAXEL	""	PharmGKB	20038957
NAT2	NAT2	Definite	NAT2	DANIQUIDONE	""	PharmGKB	23912694
NAT2	NAT2	Definite	NAT2	CLONAZEPAM	""	PharmGKB	30520338
NAT2	NAT2	Definite	NAT2	AMIFAMPRIDINE	""	PharmGKB|FDA	""
NAT2	NAT2	Definite	NAT2	SOLITHROMYCIN	""	PharmGKB	""
NAT2	NAT2	Definite	NAT2	PROCAINAMIDE	""	PharmGKB	""
NAT2	NAT2	Definite	NAT2	SULFAMETHAZINE	""	PharmGKB	""
NAT2	NAT2	Definite	NAT2	EFAVIRENZ	""	PharmGKB	23990572
NAT2	NAT2	Definite	NAT2	PACLITAXEL	""	NCI	11955677
NAT2	NAT2	Definite	NAT2	GARLIC	""	NCI	9862023|10234471
NAT2	NAT2	Definite	NAT2	DIPYRONE	""	PharmGKB	26111152|25241292
NAT2	NAT2	Definite	NAT2	CISPLATIN	""	PharmGKB	24533712
NAT2	NAT2	Definite	NAT2	PHENYTOIN	""	PharmGKB	""
IL2	IL2	Definite	IL2	HALOFUGINONE	""	NCI	15177499
IL2	IL2	Definite	IL2	METYROSINE	""	NCI	15456539
IL2	IL2	Definite	IL2	BROMOCRIPTINE	""	NCI	8191163
IL2	IL2	Definite	IL2	CEFEPIME	""	NCI	8106902
IL2	IL2	Definite	IL2	RITUXIMAB	""	PharmGKB	23645042
IL2	IL2	Definite	IL2	PRAVASTATIN	""	NCI	16051523
IL2	IL2	Definite	IL2	PROCHLORPERAZINE	""	NCI	8564607
IL2	IL2	Definite	IL2	PRASTERONE	""	NCI	16091484
IL2	IL2	Definite	IL2	TICARCILLIN	""	NCI	1598936
IL2	IL2	Definite	IL2	METOCLOPRAMIDE	""	NCI	8191163
IL2	IL2	Definite	IL2	CALCITRIOL	""	NCI	3492067
IL2	IL2	Definite	IL2	AZIRIDINE	""	NCI	17197726
IL2	IL2	Definite	IL2	BECLOMETHASONE	""	NCI	8071057
IL2	IL2	Definite	IL2	ACETAMINOPHEN	""	NCI	11053919
IL2	IL2	Definite	IL2	GARLIC	""	NCI	10737264
IL2	IL2	Definite	IL2	GENTAMICIN	""	NCI	1598936
IL2	IL2	Definite	IL2	TROPISETRON	""	NCI	11053919
IL2	IL2	Definite	IL2	ALDESLEUKIN	""	TTD	""
IL2	IL2	Definite	IL2	QUININE	""	NCI	3497888|2846451
IL2	IL2	Definite	IL2	CYCLOSPORINE	""	NCI	7529939|12135706
IL2	IL2	Definite	IL2	OFLOXACIN	""	NCI	2115511
IL2	IL2	Definite	IL2	PEFLOXACIN	""	NCI	9869897
IL2	IL2	Definite	IL2	GLYBURIDE	""	NCI	10466081
IL2	IL2	Definite	IL2	ROXITHROMYCIN	""	NCI	1513198
IL2	IL2	Definite	IL2	CLOZAPINE	""	NCI	15053234
IL2	IL2	Definite	IL2	ITRACONAZOLE	""	NCI	1330944
IL2	IL2	Definite	IL2	IMIPENEM	""	NCI	7796708
IL2	IL2	Definite	IL2	PYRIMETHAMINE	""	NCI	3497888
IL2	IL2	Definite	IL2	PERFOSFAMIDE	""	NCI	3497116
IL2	IL2	Definite	IL2	METHOTREXATE	""	NCI	9669212
IL2	IL2	Definite	IL2	THYMOCTONAN	""	TTD	""
IL2	IL2	Definite	IL2	DACLIZUMAB	""	TTD	""
CCR2	CCR2	Definite	CCR2	CHEMBL41275	antagonist	DTC|GuideToPharmacology	17715128
CCR2	CCR2	Definite	CCR2	PIMAGEDINE	""	TTD	""
CCR2	CCR2	Definite	CCR2	CENICRIVIROC	antagonist	ChemblInteractions|TTD	""
CCR2	CCR2	Definite	CCR2	MK-0812	""	TTD	""
CCR2	CCR2	Definite	CCR2	PF-04634817	antagonist	ChemblInteractions|GuideToPharmacology	""
CCR2	CCR2	Definite	CCR2	MORPHINE	""	NCI	16831471
CCR2	CCR2	Definite	CCR2	PLERIXAFOR	""	DTC	17715128
CCR2	CCR2	Definite	CCR2	SIMVASTATIN	""	NCI	15781755
CCR2	CCR2	Definite	CCR2	CCX140	antagonist	TdgClinicalTrial|ChemblInteractions|TTD	""
CCR2	CCR2	Definite	CCR2	AZD2423	allosteric modulator|antagonist	ChemblInteractions|GuideToPharmacology|TTD	""
CCR2	CCR2	Definite	CCR2	PLOZALIZUMAB	antagonist|antibody	TdgClinicalTrial|ChemblInteractions|GuideToPharmacology	""
PRKCA	PRKCA	Definite	PRKCA	BRYOSTATIN	""	DTC|TdgClinicalTrial	22579485
PRKCA	PRKCA	Definite	PRKCA	TRISMETHOXYRESVERATROL	""	DTC	21880495
PRKCA	PRKCA	Definite	PRKCA	DIMETHYLSPINGOSINE	""	DTC	19469544
PRKCA	PRKCA	Definite	PRKCA	RESVERATROL	""	DTC	21880495
PRKCA	PRKCA	Definite	PRKCA	APRINOCARSEN	antisense oligonucleotide	TALC	16424642|15868384
PRKCA	PRKCA	Definite	PRKCA	BALANOL	inhibitor	GuideToPharmacology	""
PRKCA	PRKCA	Definite	PRKCA	QUERCETIN	inhibitor	MyCancerGenome	""
PRKCA	PRKCA	Definite	PRKCA	UCN-01	inhibitor	ChemblInteractions	""
PRKCA	PRKCA	Definite	PRKCA	CHEMBL1236539	inhibitor	GuideToPharmacology	""
PRKCA	PRKCA	Definite	PRKCA	HYDROCHLOROTHIAZIDE	""	PharmGKB	""
PRKCA	PRKCA	Definite	PRKCA	CEP-2563	inhibitor	ChemblInteractions	""
PRKCA	PRKCA	Definite	PRKCA	ENZASTAURIN	inhibitor	MyCancerGenome|GuideToPharmacology	""
PRKCA	PRKCA	Definite	PRKCA	ENOXOLONE	""	DTC	24461294
PRKCA	PRKCA	Definite	PRKCA	BEVACIZUMAB	""	PharmGKB	29871907
PRKCA	PRKCA	Definite	PRKCA	CHEMBL27768	""	DTC	24794745
PRKCA	PRKCA	Definite	PRKCA	PHORBOL MYRISTATE ACETATE	""	DTC	24794745
PRKCA	PRKCA	Definite	PRKCA	REDIOCIDE A	""	DTC	22650618
PRKCA	PRKCA	Definite	PRKCA	MIDOSTAURIN	antagonist|inhibitor	MyCancerGenome|ChemblInteractions	16969355
PRKCA	PRKCA	Definite	PRKCA	RUBOXISTAURIN	inhibitor	GuideToPharmacology	""
PRKCA	PRKCA	Definite	PRKCA	CI-1040	""	TTD	""
PRKCA	PRKCA	Definite	PRKCA	GSK-690693	inhibitor	ChemblInteractions	""
PRKCA	PRKCA	Definite	PRKCA	SOTRASTAURIN	inhibitor	ChemblInteractions|GuideToPharmacology	""
FLT1	FLT1	Definite	FLT1	SUNITINIB	inhibitor	TALC|DTC|TdgClinicalTrial|CGI|TEND|MyCancerGenomeClinicalTrial|PharmGKB	23583911|26935927|20124951|19248971|17367763|14654525|21478036|24086736
FLT1	FLT1	Definite	FLT1	AXITINIB	inhibitor	TALC|MyCancerGenome|TdgClinicalTrial|ChemblInteractions|CancerCommons|MyCancerGenomeClinicalTrial|PharmGKB	18541897|20124951
FLT1	FLT1	Definite	FLT1	CEP-5214	inhibitor	DTC|ChemblInteractions	14640546
FLT1	FLT1	Definite	FLT1	PAZOPANIB	inhibitor	TALC|DTC|MyCancerGenome|TdgClinicalTrial|GuideToPharmacology|MyCancerGenomeClinicalTrial	17288876
FLT1	FLT1	Definite	FLT1	LENVATINIB	inhibitor	TALC|TdgClinicalTrial	17943726
FLT1	FLT1	Definite	FLT1	NINTEDANIB	inhibitor	TALC|MyCancerGenome|TdgClinicalTrial|ClearityFoundationClinicalTrial|GuideToPharmacology	18559524|31016670
