tax_id	Org_name	GeneID	CurrentID	Status	Symbol	Aliases	description	other_designations	map_location	chromosome	genomic_nucleotide_accession.version	start_position_on_the_genomic_accession	end_position_on_the_genomic_accession	orientation	exon_count	OMIM	
9606	Homo sapiens	9437	0	live	NCR1	CD335, LY94, NK-p46, NKP46	natural cytotoxicity triggering receptor 1	natural cytotoxicity triggering receptor 1|NK cell-activating receptor|lymphocyte antigen 94 homolog (activating NK-receptor; NK-p46)|natural killer cell p46-related protein	19q13.42	19	NC_000019.10	54906063	54938211	plus	9	604530	
9606	Homo sapiens	554213	0	live	MIR449A	MIRN449, MIRN449A, hsa-mir-449, mir-449a	microRNA 449a	hsa-mir-449a|microRNA 449	5q11.2	5	NC_000005.10	55170532	55170622	minus	1	613131	
9606	Homo sapiens	29127	0	live	RACGAP1	CYK4, HsCYK-4, ID-GAP, MgcRacGAP	Rac GTPase activating protein 1	rac GTPase-activating protein 1|male germ cell RacGap|protein CYK4 homolog	12q13.12	12	NC_000012.12	49989162	50033206	minus	24	604980	
9606	Homo sapiens	9590	0	live	AKAP12	AKAP250, SSeCKS	A-kinase anchoring protein 12	A-kinase anchor protein 12|A kinase (PRKA) anchor protein 12|A-kinase anchor protein, 250kDa|AKAP 250|Src-Suppressed C Kinase Substrate|kinase scaffold protein gravin|myasthenia gravis autoantigen gravin	6q25.1	6	NC_000006.12	151239815	151358559	plus	8	604698	
10090	Mus musculus	18095	0	live	Nkx3-1	Ba, Bax, NKX, NKX3., NKX3.1, NKX3A, Nkx-3., Nkx-3.1, bag, bagpipe	NK3 homeobox 1	homeobox protein Nkx-3.1|Drosophila NK-3 transcription factor, locus 1|NK-3 transcription factor, locus 1|homeobox protein NK-3 homolog A	14 36.02 cM	14	NC_000080.7	69428141	69432107	plus	2		
9606	Homo sapiens	5933	0	live	RBL1	CP107, PRB1, p107	RB transcriptional corepressor like 1	retinoblastoma-like protein 1|107 kDa retinoblastoma-associated protein|retinoblastoma-like 1	20q11.23	20	NC_000020.11	36996349	37096029	minus	22	116957	
9606	Homo sapiens	4504	0	live	MT3	GIF, GIFB, GRIF, ZnMT3	metallothionein 3	metallothionein-3|growth inhibitory factor|metallothionein 3 (growth inhibitory factor (neurotrophic))|metallothionein-III	16q13	16	NC_000016.10	56589528	56591085	plus	3	139255	
9606	Homo sapiens	117	0	live	ADCYAP1R1	PAC1, PAC1R, PACAPR, PACAPRI	ADCYAP receptor type I	pituitary adenylate cyclase-activating polypeptide type I receptor|PACAP receptor 1|PACAP type I receptor|PACAP-R1|adenylate cyclase activating polypeptide 1 (pituitary) receptor type I|pituitary adenylate cyclase activating polypeptide 1 receptor type I Hiphop|pituitary adenylate cyclase-activating polypeptide type 1 receptor	7p14.3	7	NC_000007.14	31052308	31111474	plus	18	102981	
9606	Homo sapiens	1365	0	live	CLDN3	C7orf1, CPE-R2, CPETR2, HRVP1, RVP1	claudin 3	claudin-3|CPE-R 2|CPE-receptor 2|Clostridium perfringens enterotoxin receptor 2|ventral prostate.1 protein homolog|ventral prostate.1-like protein	7q11.23	7	NC_000007.14	73768997	73770270	minus	1	602910	
9606	Homo sapiens	4935	0	live	GPR143	NYS6, OA1	G protein-coupled receptor 143	G-protein coupled receptor 143|ocular albinism 1|ocular albinism type 1 protein	Xp22.2	X	NC_000023.11	9725346	9786260	minus	12	300808	
9606	Homo sapiens	366	0	live	AQP9	AQP-9, HsT17287, SSC1, T17287	aquaporin 9	aquaporin-9|aquaglyceroporin-9|small solute channel 1	15q21.3	15	NC_000015.10	58138169	58185911	plus	7	602914	
9606	Homo sapiens	10653	0	live	SPINT2	DIAR3, HAI-2, HAI2, Kop, PB	serine peptidase inhibitor, Kunitz type 2	kunitz-type protease inhibitor 2|hepatocyte growth factor activator inhibitor type 2|serine protease inhibitor, Kunitz type, 2|testicular tissue protein Li 183	19q13.2	19	NC_000019.10	38264573	38292615	plus	7	605124	
9606	Homo sapiens	571	0	live	BACH1	BACH-1, BTBD24	BTB domain and CNC homolog 1	transcription regulator protein BACH1|BTB and CNC homology 1, basic leucine zipper transcription factor 1|basic region leucine zipper transcriptional regulator BACH1	21q21.3	21	NC_000021.9	29298922	29361894	plus	11	602751	
9606	Homo sapiens	6855	0	live	SYP	MRX96, MRXSYP	synaptophysin	synaptophysin|major synaptic vesicle protein P38	Xp11.23	X	NC_000023.11	49187815	49200193	minus	7	313475	
9606	Homo sapiens	2254	0	live	FGF9	FGF-9, GAF, HBFG-9, HBGF-9, SYNS3	fibroblast growth factor 9	fibroblast growth factor 9|fibroblast growth factor 9 (glia-activating factor)|heparin-binding growth factor 9	13q12.11	13	NC_000013.11	21671073	21704501	plus	4	600921	
9606	Homo sapiens	148738	0	live	HJV	HFE2, HFE2A, JH, RGMC	hemojuvelin BMP co-receptor	hemojuvelin|RGM domain family member C|haemojuvelin|hemochromatosis type 2 (juvenile)|hemochromatosis type 2 protein|hemojuvelin BMP coreceptor|repulsive guidance molecule c	1q21.1	1	NC_000001.11	146017470	146021735	minus	4	608374	
9606	Homo sapiens	384	0	live	ARG2		arginase 2	arginase-2, mitochondrial|L-arginine amidinohydrolase|L-arginine ureahydrolase|arginase II|arginase, type II|kidney arginase|kidney-type arginase|non-hepatic arginase|nonhepatic arginase|type II arginase	14q24.1	14	NC_000014.9	67619920	67651708	plus	8	107830	
9606	Homo sapiens	80184	0	live	CEP290	3H11Ag, BBS14, CT87, JBTS5, LCA10, MKS4, NPHP6, POC3, SLSN6, rd16	centrosomal protein 290	centrosomal protein of 290 kDa|Bardet-Biedl syndrome 14 protein|CTCL tumor antigen se2-2|Meckel syndrome, type 4|POC3 centriolar protein homolog|cancer/testis antigen 87|centrosomal protein 290kDa|monoclonal antibody 3H11 antigen|nephrocytsin-6|prostate cancer antigen T21|tumor antigen se2-2	12q21.32	12	NC_000012.12	88049013	88142216	minus	60	610142	
9606	Homo sapiens	23452	0	live	ANGPTL2	ARP2, HARP	angiopoietin like 2	angiopoietin-related protein 2|angiopoietin-like protein 2	9q33.3	9	NC_000009.12	127087348	127122684	minus	6	605001	
9606	Homo sapiens	1855	0	live	DVL1	DRS2, DVLL1, DVL1P1, DVL1	dishevelled segment polarity protein 1	segment polarity protein dishevelled homolog DVL-1|DSH homolog 1|dishevelled 1 (homologous to Drosophila dsh)|dishevelled, dsh homolog 1|dishevelled-1	1p36.33	1	NC_000001.11	1335278	1349418	minus	16	601365	
9606	Homo sapiens	10221	0	live	TRIB1	C8FW, GIG-2, GIG2, SKIP1, TRB-1, TRB1	tribbles pseudokinase 1	tribbles homolog 1|G-protein-coupled receptor induced protein|G-protein-coupled receptor-induced gene 2 protein|G-protein-coupled receptor-induced protein 2|phosphoprotein regulated by mitogenic pathways|tribbles-like protein 1	8q24.13	8	NC_000008.11	125430290	125438403	plus	4	609461	
9606	Homo sapiens	3915	0	live	LAMC1	LAMB2	laminin subunit gamma 1	laminin subunit gamma-1|S-LAM gamma|S-laminin subunit gamma|laminin B2 chain|laminin, gamma 1 (formerly LAMB2)|laminin-10 subunit gamma|laminin-11 subunit gamma|laminin-2 subunit gamma|laminin-3 subunit gamma|laminin-4 subunit gamma|laminin-6 subunit gamma|laminin-7 subunit gamma|laminin-8 subunit gamma|laminin-9 subunit gamma	1q25.3	1	NC_000001.11	183023420	183145592	plus	28	150290	
9606	Homo sapiens	3972	0	live	LHB	CGB4, HH23, LSH-B, LSH-beta	luteinizing hormone subunit beta	lutropin subunit beta|interstitial cell stimulating hormone, beta chain|luteinizing hormone beta polypeptide|luteinizing hormone beta subunit|lutropin beta chain	19q13.33	19	NC_000019.10	49015980	49017091	minus	3	152780	
9606	Homo sapiens	4881	0	live	NPR1	ANPRA, ANPa, GUC2A, GUCY2A, NPRA	natriuretic peptide receptor 1	atrial natriuretic peptide receptor 1|ANP-A|ANPR-A|GC-A|NPR-A|atrial natriuretic peptide receptor type A|atrionatriuretic peptide receptor A|guanylate cyclase A|natriuretic peptide A type receptor|natriuretic peptide receptor A|natriuretic peptide receptor A/guanylate cyclase A (atrionatriuretic peptide receptor A)|testicular tissue protein Li 20	1q21.3	1	NC_000001.11	153678649	153693992	plus	22	108960	
9606	Homo sapiens	3134	0	live	HLA-F	CDA12, HLA-5.4, HLA-CDA12, HLAF	major histocompatibility complex, class I, F	HLA class I histocompatibility antigen, alpha chain F|HLA F antigen|MHC class I antigen F|leukocyte antigen F	6p22.1	6	NC_000006.12	29723434	29740355	plus	13	143110	
9606	Homo sapiens	54487	0	live	DGCR8	C22orf12, DGCRK6, Gy1, pasha	DGCR8 microprocessor complex subunit	microprocessor complex subunit DGCR8|DiGeorge syndrome critical region 8|DiGeorge syndrome critical region gene 8	22q11.21	22	NC_000022.11	20080241	20111872	plus	14	609030	
9606	Homo sapiens	54739	0	live	XAF1	BIRC4BP, HSXIAPAF1, XIAPAF1	XIAP associated factor 1	XIAP-associated factor 1|BIRC4-binding protein	17p13.1	17	NC_000017.11	6755408	6775647	plus	11	606717	
9606	Homo sapiens	5693	0	live	PSMB5	LMPX, MB1, X	proteasome 20S subunit beta 5	proteasome subunit beta type-5|PSX large multifunctional protease X|macropain epsilon chain|multicatalytic endopeptidase complex epsilon chain|proteasome (prosome, macropain) subunit, beta type, 5|proteasome beta 5 subunit|proteasome catalytic subunit 3|proteasome chain 6|proteasome epsilon chain|proteasome subunit MB1|proteasome subunit X|proteasome subunit beta 5|proteasome subunit, beta type, 5|testicular tissue protein Li 153	14q11.2	14	NC_000014.9	23025851	23035220	minus	5	600306	
10090	Mus musculus	21950	0	live	Tnfsf9	4-1BB, 4-1BB-, 4-1BB-L, 4-1BBL, AI848817, Cd137, Cd137l, Ly6, Ly63l	tumor necrosis factor (ligand) superfamily, member 9	tumor necrosis factor ligand superfamily member 9|4-1BB ligand	17 D	17	NC_000083.7	57412113	57414757	plus	3		
9606	Homo sapiens	6529	0	live	SLC6A1	GABATHG, GABATR, GAT1, MAE	solute carrier family 6 member 1	sodium- and chloride-dependent GABA transporter 1|GABA transporter 1|solute carrier family 6 (neurotransmitter transporter), member 1|solute carrier family 6 (neurotransmitter transporter, GABA), member 1	3p25.3	3	NC_000003.12	10992748	11039247	plus	18	137165	
9606	Homo sapiens	2864	0	live	FFAR1	FFA1R, GPCR40, GPR40	free fatty acid receptor 1	free fatty acid receptor 1|G-protein coupled receptor 40	19q13.12	19	NC_000019.10	35351542	35352464	plus	1	603820	
10090	Mus musculus	12778	0	live	Ackr3	AW541270, CXC-R7, CXCR-7, Cmko, Cmkor1, Cxcr, Cxcr7, RDC-1, Rdc, Rdc1	atypical chemokine receptor 3	atypical chemokine receptor 3|C-X-C chemokine receptor type 7|G-protein coupled receptor RDC1 homolog|chemokine (C-X-C motif) receptor 7|chemokine orphan receptor 1	1 45.28 cM	1	NC_000067.7	90131702	90143446	plus	3		
9606	Homo sapiens	1947	0	live	EFNB1	CFND, CFNS, EFB1, EFL3, EPLG2, Elk-L, LERK2	ephrin B1	ephrin-B1|ELK ligand|eph-related receptor tyrosine kinase ligand 2	Xq13.1	X	NC_000023.11	68829021	68842160	plus	5	300035	
9606	Homo sapiens	3295	0	live	HSD17B4	DBP, MFE-2, MFP-2, MPF-2, PRLTS1, SDR8C1	hydroxysteroid 17-beta dehydrogenase 4	peroxisomal multifunctional enzyme type 2|17-beta-HSD 4|17-beta-HSD IV|17-beta-hydroxysteroid dehydrogenase 4|17beta-estradiol dehydrogenase type IV|3-alpha,7-alpha,12-alpha-trihydroxy-5-beta-cholest-24-enoyl-CoA hydratase|D-3-hydroxyacyl-CoA dehydratase|D-bifunctional protein, peroxisomal|beta-hydroxyacyl dehydrogenase|beta-keto-reductase|epididymis secretory sperm binding protein|hydroxysteroid dehydrogenase 4|multifunctional protein 2|peroxisomal multifunctional protein 2|short chain dehydrogenase/reductase family 8C member 1	5q23.1	5	NC_000005.10	119452497	119542332	plus	27	601860	
9606	Homo sapiens	1052	0	live	CEBPD	C/EBP-delta, CELF, CRP3, NF-IL6-beta	CCAAT enhancer binding protein delta	CCAAT/enhancer-binding protein delta|CCAAT/enhancer binding protein (C/EBP), delta|c/EBP delta|nuclear factor NF-IL6-beta	8q11.21	8	NC_000008.11	47736913	47738164	minus	1	116898	
9606	Homo sapiens	338557	0	live	FFAR4	BMIQ10, GPR120, GPR129, GT01, O3FAR1, PGR4	free fatty acid receptor 4	free fatty acid receptor 4|G-protein coupled receptor 120|G-protein coupled receptor 129|G-protein coupled receptor GT01|G-protein coupled receptor PGR4|omega-3 fatty acid receptor 1	10q23.33	10	NC_000010.11	93566178	93590072	plus	4	609044	
9606	Homo sapiens	64806	0	live	IL25	IL17E	interleukin 25	interleukin-25|interleukin-17E	14q11.2	14	NC_000014.9	23372809	23376403	plus	2	605658	
9606	Homo sapiens	1491	0	live	CTH		cystathionine gamma-lyase	cystathionine gamma-lyase|cystathionase (cystathionine gamma-lyase)|cysteine desulfhydrase|cysteine-protein sulfhydrase|gamma-cystathionase|homoserine deaminase|homoserine dehydratase	1p31.1	1	NC_000001.11	70411268	70441949	plus	13	607657	
9606	Homo sapiens	10188	0	live	TNK2	ACK, ACK-1, ACK1, p21cdc42Hs	tyrosine kinase non receptor 2	activated CDC42 kinase 1|activated Cdc42-associated kinase 1|activated p21cdc42Hs kinase|tyrosine kinase non-receptor protein 2	3q29	3	NC_000003.12	195863364	195908551	minus	28	606994	
9606	Homo sapiens	6581	0	live	SLC22A3	EMT, EMTH, OCT3	solute carrier family 22 member 3	solute carrier family 22 member 3|EMT organic cation transporter 3|extraneuronal monoamine transporter|organic cation transporter 3|solute carrier family 22 (extraneuronal monoamine transporter), member 3|solute carrier family 22 (organic cation transporter), member 3	6q25.3	6	NC_000006.12	160348378	160454982	plus	15	604842	
9606	Homo sapiens	4249	0	live	MGAT5	GNT-V, GNT-VAA, glcNAc-T V, MGAT5	alpha-1,6-mannosylglycoprotein 6-beta-N-acetylglucosaminyltransferase	alpha-1,6-mannosylglycoprotein 6-beta-N-acetylglucosaminyltransferase A|N-acetylglucosaminyl-transferase V|alpha-mannoside beta-1,6-N-acetylglucosaminyltransferase V|mannoside acetylglucosaminyltransferase 5|mannosyl (alpha-1,6-)-glycoprotein beta-1,6-N-acetyl-glucosaminyltransferase	2q21.2-q21.3	2	NC_000002.12	134119922	134454621	plus	24	601774	
9606	Homo sapiens	7366	0	live	UGT2B15	HLUG4, UDPGT 2B8, UDPGT2B15, UDPGTH3, UGT2B8	UDP glucuronosyltransferase family 2 member B15	UDP-glucuronosyltransferase 2B15|UDP glucuronosyltransferase 2 family, member 15|UDP glucuronosyltransferase 2 family, member B8|UDP glucuronosyltransferase 2 family, polypeptide B15|UDP glycosyltransferase 2B15|UDP gycosyltransferase 2 family, member B15|UDP-glucuronosyltransferase 2B8|UDP-glucuronosyltransferase UGT2B15|UDP-glucuronyltransferase, family 2, beta-15|uridine diphosphate glucuronosyltransferase 2 family, member B8|uridine diphosphate glycosyltransferase 2 family, member B15	4q13.2	4	NC_000004.12	68646597	68670652	minus	6	600069	
10090	Mus musculus	15510	0	live	Hspd1	60kDa, CPN60, HSP-60, HSP-65, Hsp, Hsp60	heat shock protein 1 (chaperonin)	60 kDa heat shock protein, mitochondrial|60 kDa chaperonin|chaperonin 60|heat shock 60kDa protein 1 (chaperonin)|heat shock protein 60|heat shock protein, 60 kDa|mitochondrial matrix protein P1	1 C1.2	1	NC_000067.7	55116992	55127402	minus	13		
9606	Homo sapiens	1009	0	live	CDH11	CAD11, CDHOB, ESWS, OB, OSF-4	cadherin 11	cadherin-11|cadherin 11, type 2, OB-cadherin (osteoblast)	16q21	16	NC_000016.10	64943753	65126112	minus	18	600023	
10090	Mus musculus	13865	0	live	Nr2f1	COUP-, COUP-T, COUP-TF1, COUP-TFI, COUPTFA, EAR-3, EAR3, Erb, Erbal3, SVP44, Tcfcou, Tcfcoup1	nuclear receptor subfamily 2, group F, member 1	COUP transcription factor 1|COUP transcription factor I|V-erbA-related protein 3|avian erythroblastic leukemia viral (v-erb-a) oncogene homolog-like 3	13 41.38 cM	13	NC_000079.7	78337090	78346992	minus	6		
9606	Homo sapiens	9618	0	live	TRAF4	CART1, MLN62, RNF83	TNF receptor associated factor 4	TNF receptor-associated factor 4|MLN 62|RING finger protein 83|TRAF4 variant 6|cysteine-rich domain associated with RING and Traf domains protein 1|cysteine-rich domain associated with ring and TRAF domain|malignant 62|metastatic lymph node gene 62 protein|tumor necrosis receptor-associated factor 4A	17q11.2	17	NC_000017.11	28744004	28750956	plus	8	602464	
9606	Homo sapiens	9097	0	live	USP14	TGT	ubiquitin specific peptidase 14	ubiquitin carboxyl-terminal hydrolase 14|deubiquitinating enzyme 14|tRNA-guanine transglycosylase, 60-kD subunit|ubiquitin specific peptidase 14 (tRNA-guanine transglycosylase)|ubiquitin specific protease 14 (tRNA-guanine transglycosylase)|ubiquitin thioesterase 14|ubiquitin thiolesterase 14|ubiquitin-specific processing protease 14	18p11.32	18	NC_000018.10	158557	214629	plus	16	607274	
9606	Homo sapiens	3198	0	live	HOXA1	BSAS, HOX1, HOX1F	homeobox A1	homeobox protein Hox-A1|HOX A1 homeodomain protein|Hox 1.6-like protein|homeo box A1|homeobox 1F|homeobox protein Hox-1F|lab-like protein	7p15.2	7	NC_000007.14	27092993	27096000	minus	3	142955	
9606	Homo sapiens	1063	0	live	CENPF	CENF, CILD31, PRO1779, STROMS, hcp-1	centromere protein F	centromere protein F|AH antigen|CENP-F kinetochore protein|cell-cycle-dependent 350K nuclear protein|centromere protein F, 350/400kDa|kinetochore protein CENPF|mitosin	1q41	1	NC_000001.11	214603195	214664571	plus	21	600236	
9606	Homo sapiens	387893	0	live	KMT5A	PR-Set7, PR/SET07, SET07, SET8, SETD8	lysine methyltransferase 5A	N-lysine methyltransferase KMT5A|H4-K20-HMTase KMT5A|H4-K20-HMTase SETD8|H4-K20-specific histone methyltransferase|H4K20-specific histone methyltransferase splice variant Set8b|N-lysine methyltransferase SETD8|PR/SET domain containing protein 8|PR/SET domain-containing protein 07|SET domain containing (lysine methyltransferase) 8|SET domain-containing protein 8|histone-lysine N-methyltransferase KMT5A|histone-lysine N-methyltransferase SETD8|lysine (K)-specific methyltransferase 5A|lysine N-methyltransferase 5A|lysine-specific methylase 5A	12q24.31	12	NC_000012.12	123384132	123409353	plus	11	607240	
10090	Mus musculus	15361	0	live	Hmga1	AL023995, HMG-I(Y, HMGI(Y, Hmg, Hmgaa, Hmga1b, Hmgi, Hmgiy, Hmgy, Hmga1	high mobility group AT-hook 1	high mobility group protein HMG-I/HMG-Y|high mobility group AT-hook protein 1|high mobility group protein A1|high mobility group protein I	17 14.5 cM	17	NC_000083.7	27775548	27782646	plus	6		
9606	Homo sapiens	9555	0	live	MACROH2A1	H2A.y, H2A/y, H2AF12M, H2AFY.1, mH2A1, macroH2A1.2, MACROH2A1	macroH2A.1 histone	core histone macro-H2A.1|H2A histone family member Y|histone H2A.y|histone macroH2A1|histone macroH2A1.1|histone macroH2A1.2|medulloblastoma antigen MU-MB-50.205	5q31.1	5	NC_000005.10	135334381	135401998	minus	14	610054	
9606	Homo sapiens	442908	0	live	MIR340	MIRN340, hsa-mir-340, mir-340	microRNA 340		5q35.3	5	NC_000005.10	180015303	180015397	minus	1		
9606	Homo sapiens	649	0	live	BMP1	OI13, PCOLC, PCP, PCP2, TLD	bone morphogenetic protein 1	bone morphogenetic protein 1|mammalian tolloid protein|procollagen C-endopeptidase|procollagen C-proteinase 3|tolloid-like	8p21.3	8	NC_000008.11	22165372	22212326	plus	21	112264	
9606	Homo sapiens	5650	0	live	KLK7	PRSS6, SCCE, hK7	kallikrein related peptidase 7	kallikrein-7|kallikrein 7 (chymotryptic, stratum corneum)|serine protease 6|signal protein|stratum corneum chymotryptic enzyme	19q13.41	19	NC_000019.10	50976468	50984064	minus	7	604438	
9606	Homo sapiens	5754	0	live	PTK7	CCK-4, CCK4	protein tyrosine kinase 7 (inactive)	inactive tyrosine-protein kinase 7|PTK7 protein tyrosine kinase 7|colon carcinoma kinase 4|pseudo tyrosine kinase receptor 7|tyrosine-protein kinase-like 7	6p21.1	6	NC_000006.12	43076314	43161717	plus	21	601890	
9606	Homo sapiens	83998	0	live	REG4	GISP, REG-IV, RELP	regenerating family member 4	regenerating islet-derived protein 4|REG-4|REG-like protein|gastrointestinal secretory protein|reg IV|regenerating gene type IV|regenerating islet-derived family, member 4|regenerating islet-derived protein IV	1p12	1	NC_000001.11	119794017	119811460	minus	7	609846	
9606	Homo sapiens	5782	0	live	PTPN12	PTP-PEST, PTPG1	protein tyrosine phosphatase non-receptor type 12	tyrosine-protein phosphatase non-receptor type 12|protein-tyrosine phosphatase G1	7q11.23	7	NC_000007.14	77537190	77640069	plus	19	600079	
9606	Homo sapiens	115908	0	live	CTHRC1		collagen triple helix repeat containing 1	collagen triple helix repeat-containing protein 1	8q22.3	8	NC_000008.11	103371538	103382989	plus	5	610635	
9606	Homo sapiens	1902	0	live	LPAR1	EDG2, Gpcr26, LPA1, Mrec1.3, VZG1, edg-2, rec.1.3, vzg-1	lysophosphatidic acid receptor 1	lysophosphatidic acid receptor 1|LPA receptor 1|LPA-1|endothelial differentiation, lysophosphatidic acid G-protein-coupled receptor, 2|lysophosphatidic acid receptor Edg-2|ventricular zone gene 1	9q31.3	9	NC_000009.12	110873252	111038998	minus	16	602282	
